ssim,psnr,mse,mae,color_error,lpips,fid
0.9356480047470018,22.461274704932933,368.9375762939453,11.932938,9.728218,0.2633040249347687,49.714922332576066
0.7058799756656926,16.008910597876188,1630.006368001302,29.164164,20.156975,0.2528741955757141,49.714922332576066
0.9631581200013075,29.015123821201527,81.57704671223958,7.234497,7.2083664,0.06935379654169083,49.714922332576066
0.9072709345790123,23.68444076379863,278.3788808186849,11.574702,8.701836,0.12669737637043,49.714922332576066
0.8315105374324343,19.679502198892628,700.0517425537109,20.603907,14.771103,0.21538381278514862,49.714922332576066
0.9325161434040162,22.00905228418044,409.4257303873698,14.393707,12.153473,0.146285742521286,49.714922332576066
0.8576990225016964,20.526678983062666,575.9867095947266,15.714931,10.795189,0.31766241788864136,49.714922332576066
0.9514081384993163,22.764598798809047,344.0491434733073,13.329803,8.362152,0.18170799314975739,49.714922332576066
0.9178358238692179,23.72310744278037,275.911382039388,11.168411,7.795006,0.1723352074623108,49.714922332576066
0.9425950528021483,24.684799873131094,221.10592142740884,10.086431,7.2544556,0.149245947599411,49.714922332576066
0.9800624763797449,27.648787496861544,111.73818461100261,4.8933463,3.5115738,0.14560376107692719,49.714922332576066
0.814268788739803,20.785947409652763,542.6072845458984,16.5716,11.927956,0.18565741181373596,49.714922332576066
0.833043912740511,18.563737820504326,905.1208699544271,21.975779,17.206993,0.19527903199195862,49.714922332576066
0.8643356173893779,15.82908133173273,1698.917256673177,23.422333,20.006584,0.26746079325675964,49.714922332576066
0.9027243988606739,31.216134342929568,49.143595377604164,4.218496,3.7454758,0.07477090507745743,49.714922332576066
0.8801896875774737,18.317577898164718,957.9052886962891,19.81809,14.017899,0.2943291664123535,49.714922332576066
0.9429359438908236,26.13427236173537,158.36278279622397,8.596843,4.513672,0.0692916139960289,49.714922332576066
0.9353132801761603,21.96401378728368,413.6937713623047,13.67308,11.108719,0.19568954408168793,49.714922332576066
0.9651607443736903,26.79217136152416,136.10159810384116,8.660049,6.5248566,0.12385609745979309,49.714922332576066
0.7993312859679508,20.3244480383692,603.4420318603516,19.816208,20.060074,0.17398911714553833,49.714922332576066
0.956219557796646,22.55178416152757,361.3282725016276,13.696193,12.132828,0.21972650289535522,49.714922332576066
0.921435019979088,21.29747423706985,482.3174082438151,14.756088,10.148117,0.22812889516353607,49.714922332576066
0.7384731493989226,17.366989546816257,1192.2886403401692,25.402481,14.105232,0.23297123610973358,49.714922332576066
0.9355405483073254,18.26364160980496,969.8759714762369,21.619644,13.778778,0.15603378415107727,49.714922332576066
0.8142102486628066,13.001782199237304,3257.6328887939453,41.72963,33.580826,0.2967902719974518,49.714922332576066
0.8793494281878725,23.913520150959215,264.0756429036458,9.827739,6.8040695,0.20493073761463165,49.714922332576066
0.7298854310903141,10.467699062244456,5838.623280843099,49.429035,45.07898,0.44752129912376404,49.714922332576066
0.8080993893717353,13.377227389004055,2987.8419596354165,39.7029,16.975517,0.4322633743286133,49.714922332576066
0.8904586504868913,18.052377847279313,1018.2222340901693,22.280197,18.60553,0.26980796456336975,49.714922332576066
0.9010745597869302,22.436143227934284,371.0787099202474,11.165837,8.390038,0.2205972671508789,49.714922332576066
0.9484216041163163,25.06300390581917,202.66556803385416,7.886027,5.4248657,0.0945107713341713,49.714922332576066
0.9794150986876375,29.88160652019606,66.82203674316406,4.417669,3.181633,0.06521286070346832,49.714922332576066
0.9243369740187357,25.287273885305844,192.46553548177084,6.615255,5.397957,0.1694125086069107,49.714922332576066
0.9330080943809005,21.89728887647439,420.0988311767578,14.336543,11.376053,0.20445331931114197,49.714922332576066
0.8137224966110996,20.276137852804638,610.1920928955078,17.978094,9.3098755,0.16525176167488098,49.714922332576066
0.97172465550409,27.267933949800806,121.97953287760417,7.3714294,5.08403,0.079936183989048,49.714922332576066
0.7273815018623035,18.089813110549468,1009.4830932617188,20.580872,10.471588,0.2439044564962387,49.714922332576066
0.8993230263661379,23.58964223693965,284.5221862792969,11.632985,8.913795,0.1405680626630783,49.714922332576066
0.9580329305974719,31.398116546304532,47.12688191731771,4.726654,3.6490479,0.06220056116580963,49.714922332576066
0.7673845917975272,16.13124221128534,1584.733139038086,28.129583,18.874802,0.30233234167099,49.714922332576066
0.8089455771440454,18.139268056450835,998.0528869628906,23.188324,26.34407,0.2453199177980423,49.714922332576066
0.82164024343462,14.238080045243333,2450.5995890299478,39.64748,24.970497,0.4870591163635254,49.714922332576066
0.9433138130231927,24.464416940567393,232.61550903320312,9.60377,7.2782135,0.15738379955291748,49.714922332576066
0.8865897252710203,20.150653952503156,628.0800018310547,16.616297,14.543068,0.20072497427463531,49.714922332576066
0.9599008619719763,28.427670031052017,93.39279174804688,7.005371,5.040634,0.08660009503364563,49.714922332576066
0.7590332703034411,24.674822942725356,221.61444600423178,9.924474,8.82254,0.12900686264038086,49.714922332576066
0.9198848642081012,22.595390392226868,357.7184346516927,11.903534,10.7417755,0.13684780895709991,49.714922332576066
0.8187374323307978,21.889367050040516,420.8658192952474,15.096562,8.132683,0.1596250683069229,49.714922332576066
0.9328684874452327,27.634884789679507,112.09645589192708,6.901886,4.5804367,0.08237893879413605,49.714922332576066
0.9545901404471114,24.715090044527905,219.5691680908203,11.308304,8.277222,0.21357294917106628,49.714922332576066
0.8501264226846242,20.712328796041525,551.8835906982422,15.389216,11.179352,0.1867862343788147,49.714922332576066
0.9529216798331029,23.714865045664876,276.43552652994794,11.737183,8.13903,0.15818819403648376,49.714922332576066
0.9752638810573636,26.766152024487987,136.9194539388021,7.5210166,5.2345505,0.10484471917152405,49.714922332576066
0.9425204165598076,27.322068186018743,120.46851094563802,6.546758,4.8182373,0.15485693514347076,49.714922332576066
0.8539966635850007,19.54271225027492,722.4522298177084,18.47524,13.263779,0.18822811543941498,49.714922332576066
0.949920160967428,26.07747545083557,160.44744873046875,8.506795,7.38591,0.10679283738136292,49.714922332576066
0.9416438626276015,24.161867123180237,249.3983917236328,10.191371,7.94899,0.128890261054039,49.714922332576066
0.7898661567397681,23.163548411173092,313.8524475097656,12.341614,12.683769,0.19071334600448608,49.714922332576066
0.9705911661189622,24.98417109421608,206.3779296875,11.259419,6.9640427,0.06877750903367996,49.714922332576066
0.780583860120632,14.54874264718705,2281.424474080404,32.03451,19.330063,0.33503371477127075,49.714922332576066
0.9445888308896627,22.006758255300063,409.6420542399089,13.734207,11.189873,0.26208925247192383,49.714922332576066
0.9155618027532926,22.821782485350575,339.5487314860026,11.827794,9.54837,0.15750443935394287,49.714922332576066
0.8968907435607391,20.17387167792764,624.7311960856119,17.578812,11.212662,0.18733036518096924,49.714922332576066
0.9589729858893848,27.53192110160771,114.78582255045573,7.00149,5.8132095,0.10732629150152206,49.714922332576066
0.9481290247835216,22.7142268773426,348.06285095214844,12.295975,10.480576,0.1619223654270172,49.714922332576066
0.8987057457248288,20.49960577509228,579.5885314941406,13.133179,8.908577,0.2252046763896942,49.714922332576066
0.8957339488639461,22.460815983061973,368.97654724121094,11.153366,8.064003,0.15839740633964539,49.714922332576066
0.8926956664724183,18.886267169461412,840.3373057047526,18.826818,16.152695,0.19294732809066772,49.714922332576066
0.9626197893113511,30.348195242720738,60.01514180501302,5.1535697,3.9442444,0.0714620053768158,49.714922332576066
0.9521326432098594,23.14402738914014,315.266352335612,12.266292,7.528656,0.1704714596271515,49.714922332576066
0.9149755037480514,21.367740783045353,474.57655843098956,14.365306,7.5511627,0.16216380894184113,49.714922332576066
0.8387763725606313,16.695404740121877,1391.681605021159,27.230871,18.34359,0.269568532705307,49.714922332576066
0.8683538612523861,27.853161067034755,106.60173034667969,5.309942,3.7031326,0.10868413746356964,49.714922332576066
0.7981931054831947,21.547189234248478,455.36687723795575,16.31633,17.337341,0.14376959204673767,49.714922332576066
0.9210771681195782,27.017030319111125,129.23416137695312,8.278961,6.619896,0.08552953600883484,49.714922332576066
0.8725832268253919,19.423556591667218,742.5482889811198,17.857565,11.0518875,0.23243367671966553,49.714922332576066
0.9388252101233237,22.308126905310495,382.17974853515625,13.439006,6.892006,0.12899820506572723,49.714922332576066
0.9650720446751536,28.570823060022853,90.36454264322917,5.042745,3.984581,0.11157645285129547,49.714922332576066
0.9309321970324497,23.472220315619406,292.3198649088542,9.630961,7.8185883,0.18343865871429443,49.714922332576066
0.9529746676427062,25.612343892625816,178.58540852864584,8.620442,7.0654984,0.12032881379127502,49.714922332576066
0.8211776825346645,18.98327939022161,821.7740478515625,19.482208,13.996063,0.39042532444000244,49.714922332576066
0.8356281376175758,15.675132913724845,1760.220479329427,32.483795,19.858383,0.3051784932613373,49.714922332576066
0.9757657560903318,27.829462966467922,107.18501281738281,6.226354,4.7248993,0.07373815029859543,49.714922332576066
0.9584079516603459,24.57963843436858,226.52519734700522,9.885814,6.6898804,0.14639167487621307,49.714922332576066
0.6550294826131355,20.88781514773098,530.0280405680338,16.792526,14.121613,0.21336451172828674,49.714922332576066
0.8702923142277927,23.777813921505242,272.45762634277344,11.610397,8.718872,0.16529546678066254,49.714922332576066
0.7839242598514904,20.50881397147901,578.3609517415365,15.334554,8.998543,0.2326463907957077,49.714922332576066
0.8913554536735632,21.045523513550933,511.12604268391925,13.652226,9.884026,0.23998276889324188,49.714922332576066
0.8029795873388971,19.325325994566974,759.5349477132162,19.647995,9.31134,0.20045754313468933,49.714922332576066
0.9830788270244243,29.558803594439183,71.97803751627605,4.822642,3.1760712,0.04116564989089966,49.714922332576066
0.972629492920904,27.22594382596605,123.1646219889323,6.320455,4.0530624,0.1293880045413971,49.714922332576066
0.9480931956114924,25.403365797925794,187.38886515299478,8.986928,6.4653015,0.08940528333187103,49.714922332576066
0.7420656591453646,13.298876640433349,3042.2345682779946,39.53426,20.83638,0.4523587226867676,49.714922332576066
0.9482158282185509,23.594952493070515,284.17450459798175,10.362126,9.159225,0.15092560648918152,49.714922332576066
0.9237663470692515,20.537433794378067,574.5621083577474,16.692621,12.9972,0.187856525182724,49.714922332576066
0.7392101700438909,17.132817034617016,1258.3418986002605,23.302042,14.92347,0.27620118856430054,49.714922332576066
0.9586394745863526,26.038534352910574,161.89257303873697,9.5174,8.004105,0.11582773923873901,49.714922332576066
0.7346276066955829,19.243467548054024,773.9868927001953,21.464758,15.241325,0.2276153415441513,49.714922332576066
0.9596091713146718,26.590447830315558,142.57243855794272,8.200104,6.241783,0.2028743475675583,49.714922332576066
0.8863632737573525,21.039508885055188,511.8344014485677,16.997437,10.595703,0.24568939208984375,49.714922332576066
0.9507524946837028,22.92580163141146,331.5127207438151,10.80864,8.852051,0.09981226176023483,49.714922332576066
0.9298374729078139,23.259613553849377,306.98630777994794,12.04482,10.687294,0.1771640032529831,49.714922332576066
0.9739912245570026,32.710472781493856,34.836385091145836,2.542511,2.329483,0.03146921098232269,49.714922332576066
0.7753664681114736,16.238462336327515,1546.0877075195312,28.440573,25.853493,0.34098461270332336,49.714922332576066
0.9010422249017477,20.813129831823574,539.2217203776041,14.48109,10.6356125,0.19472220540046692,49.714922332576066
0.9409070560228082,22.45180404659102,369.7429962158203,12.430649,7.6862335,0.17315849661827087,49.714922332576066
0.6844983165087141,15.951378414263822,1651.743169148763,27.803522,20.565575,0.22846154868602753,49.714922332576066
0.9356719896660076,24.740184532856585,218.30410766601562,9.54301,8.909126,0.22338634729385376,49.714922332576066
0.8651340468009457,19.395734204312213,747.3205769856771,18.440207,13.275406,0.18949764966964722,49.714922332576066
0.7859259235173908,21.432367817481076,467.56670633951825,13.703954,9.524696,0.24144084751605988,49.714922332576066
0.9044630905821086,21.08170782215638,506.8851623535156,17.294107,14.68103,0.17175984382629395,49.714922332576066
0.9668159999869443,26.240479337320494,154.53698221842447,8.915807,5.6082916,0.12635591626167297,49.714922332576066
0.955218954587106,24.054172158176858,255.66021219889322,9.165736,6.515938,0.17968127131462097,49.714922332576066
0.9430318460395951,26.116425329054493,159.01490275065103,7.562876,5.4390945,0.14364886283874512,49.714922332576066
0.9687168115965389,28.259974375547863,97.0695292154948,6.118164,4.947853,0.09209907799959183,49.714922332576066
0.9309272740847288,20.318321947489725,604.2938385009766,14.332128,12.819893,0.20718246698379517,49.714922332576066
0.9553911742187898,25.178844872070748,197.3312530517578,8.872563,7.2268524,0.16349273920059204,49.714922332576066
0.9202628908197218,20.108304308776617,634.2345987955729,18.533335,10.8871765,0.21681322157382965,49.714922332576066
0.8086217032021613,19.942153400249545,658.9690551757812,18.92752,15.901337,0.204878032207489,49.714922332576066
0.5787244513375129,14.571450765739051,2269.52663675944,38.701584,36.485428,0.2677780091762543,49.714922332576066
0.8691506620156212,18.274316611883098,967.4949340820312,19.301168,14.8534775,0.18855395913124084,49.714922332576066
0.9529449683813955,24.96932184458857,207.08477783203125,8.367381,6.1543427,0.11266978830099106,49.714922332576066
0.8935740732562575,19.814712899855177,678.5925242106119,16.222763,12.543953,0.1917247772216797,49.714922332576066
0.9133370419602898,18.784227387266238,860.3152516682943,17.546637,10.073524,0.24639585614204407,49.714922332576066
0.9688796049732001,31.93637712845227,41.63347371419271,4.296183,2.764557,0.06922931224107742,49.714922332576066
0.6342602729130037,13.634094377190742,2816.2481740315757,43.38287,41.711975,0.30322274565696716,49.714922332576066
0.9603859569526451,25.502911700210614,183.14252217610678,8.25206,5.65152,0.11540582031011581,49.714922332576066
0.899099591958779,16.66921833476941,1400.0982971191406,24.467499,18.92212,0.2572912573814392,49.714922332576066
0.8261770179161255,18.647887194342864,887.751963297526,22.056997,17.682854,0.28567197918891907,49.714922332576066
0.8662053042587994,16.726148363340265,1381.8647054036458,23.469177,13.963417,0.345940500497818,49.714922332576066
0.9571295197357989,26.117376436863246,158.9800821940104,8.231404,5.7968063,0.11986009776592255,49.714922332576066
0.9836620997992512,29.83015319989372,67.61842346191406,5.623408,3.7854996,0.10529182106256485,49.714922332576066
0.9297747581718734,19.096557827311518,800.6165771484375,17.289246,15.41861,0.257292777299881,49.714922332576066
0.8684331778557279,21.415581758236183,469.3774108886719,14.329814,10.832191,0.20897631347179413,49.714922332576066
0.9313156021181309,24.169018527885097,248.98805236816406,10.227412,6.9744644,0.14602798223495483,49.714922332576066
0.8880176217989081,23.065387690150565,321.0270233154297,12.941533,11.519722,0.18377675116062164,49.714922332576066
0.9267435455958143,21.84156413178296,425.5238901774089,11.515742,7.576996,0.1730819195508957,49.714922332576066
0.7364690846888363,14.227893351546413,2456.3543955485025,38.87421,30.71872,0.3392031192779541,49.714922332576066
0.9349778065542682,24.037177238265976,256.6626281738281,11.457173,6.704918,0.13157789409160614,49.714922332576066
0.8497300086605089,16.030072383532502,1622.0831858317058,21.882868,14.510887,0.31959712505340576,49.714922332576066
0.8893112203439782,19.56999199159968,717.9284464518229,20.370422,14.709618,0.34287527203559875,49.714922332576066
0.8572454002605294,16.42618699220917,1480.6815388997395,22.557922,18.202965,0.19339466094970703,49.714922332576066
0.8896394814611993,23.560317085603828,286.44988505045575,11.337418,7.4268875,0.1473052054643631,49.714922332576066
0.6912982933566064,17.386316014877227,1186.994644165039,22.30343,15.585213,0.33457812666893005,49.714922332576066
0.8743951195842025,16.387313942191476,1493.994389851888,25.732122,15.728027,0.276002436876297,49.714922332576066
0.9577248918791663,26.1332644148257,158.39954121907553,8.152492,5.932602,0.11085866391658783,49.714922332576066
0.8407612792637552,21.040804097447147,511.68177795410156,14.405879,12.432106,0.25207722187042236,49.714922332576066
0.49611502459237594,11.404109569938232,4706.189427693685,58.85819,49.39673,0.553977370262146,49.714922332576066
0.9454784395075496,26.73159498774066,138.01327514648438,8.3498535,4.911499,0.09320008754730225,49.714922332576066
0.8689219629572874,17.205933106306716,1237.3342946370442,23.037409,20.571938,0.27799057960510254,49.714922332576066
0.9534862205814357,23.14526723864383,315.1763610839844,11.792338,8.524681,0.14522725343704224,49.714922332576066
0.9282851885286827,23.7792219269453,272.3693084716797,11.281906,8.638344,0.16889801621437073,49.714922332576066
0.9604013568942861,27.53871723167842,114.60633850097656,6.8352814,4.704712,0.09729228913784027,49.714922332576066
0.896478306262491,22.090960942131908,401.77625528971356,14.557261,11.459343,0.3308866322040558,49.714922332576066
0.9808940454361103,34.77598606365811,21.65118916829427,3.1706798,2.194748,0.044582270085811615,49.714922332576066
0.9456998580100069,24.842082677563432,213.2416788736979,7.813131,5.5610275,0.1447317898273468,49.714922332576066
0.977569657151944,29.54430332535236,72.21876017252605,5.3952127,3.6695404,0.08497266471385956,49.714922332576066
0.9045309361660999,22.26483333553169,386.0086415608724,14.169042,9.821457,0.17089323699474335,49.714922332576066
0.9028321239829099,18.496784187410352,919.1829121907552,22.739105,12.271317,0.18457549810409546,49.714922332576066
0.9165676053048847,24.783984231845707,216.11352030436197,7.609472,4.8792953,0.12914341688156128,49.714922332576066
0.8796492721846457,19.901557282484724,665.15771484375,16.96926,10.044884,0.18919000029563904,49.714922332576066
0.7936711149861986,14.04263116754879,2563.405100504557,35.664112,20.19654,0.24875333905220032,49.714922332576066
0.8871149236353321,20.504567035428373,578.9268035888672,16.040054,11.254272,0.15691576898097992,49.714922332576066
0.8885619398968093,16.08489455158472,1601.7358856201172,32.73192,25.854752,0.34809422492980957,49.714922332576066
0.9530344934742283,24.34339119993861,239.18902079264322,9.773128,7.0167084,0.1916138231754303,49.714922332576066
0.9273773014430855,21.86691488385675,423.0472462972005,14.460037,9.552589,0.20095999538898468,49.714922332576066
0.9389997392607233,27.158506293177798,125.09205627441406,7.157608,5.893463,0.14701983332633972,49.714922332576066
0.9438214948123766,24.313245920896563,240.8550567626953,11.119705,7.6268463,0.09599452465772629,49.714922332576066
0.7156024596517283,13.305780044169238,3037.402572631836,50.913906,36.394592,0.4829588532447815,49.714922332576066
0.932608537824897,22.584705856808014,358.5995788574219,11.323894,8.26194,0.24176064133644104,49.714922332576066
0.9503633286507237,24.619410546981303,224.4601796468099,9.725469,7.637642,0.1092347651720047,49.714922332576066
0.9251070830055111,32.194548927592336,39.23064676920573,2.804184,2.2051163,0.03664526715874672,49.714922332576066
0.9825570293182019,32.34485809838011,37.89610290527344,3.8197887,3.7858582,0.025387383997440338,49.714922332576066
0.7599221695536004,17.03025600623787,1288.4119974772136,24.395477,17.823792,0.24163435399532318,49.714922332576066
0.9223045499454249,19.217317955325267,778.6612548828125,15.88916,11.13755,0.2209661304950714,49.714922332576066
0.7360966306308079,21.07892482415512,507.2100830078125,16.341684,12.563232,0.20041610300540924,49.714922332576066
0.851367739750359,17.68846556139224,1107.2197011311848,18.779373,16.461594,0.29045283794403076,49.714922332576066
0.9089850415348776,24.7921483029199,215.7076416015625,10.155314,6.550606,0.16557592153549194,49.714922332576066
0.7574305876614521,18.110959489962212,1004.5797322591146,20.490387,10.092453,0.32443946599960327,49.714922332576066
0.924944545216392,31.206871331616366,49.24852498372396,4.726837,3.183632,0.12257672101259232,49.714922332576066
0.9547784635508085,24.546539648053777,228.2582041422526,11.300064,7.301407,0.15955905616283417,49.714922332576066
0.9492481675846874,23.361620664235122,299.8598327636719,14.056193,9.403999,0.17470107972621918,49.714922332576066
0.9817844659682352,31.348316112677438,47.67039489746094,4.9212594,3.8597107,0.07543912529945374,49.714922332576066
0.9039164218916808,19.151595021810554,790.5345560709635,19.223206,11.328506,0.2068740725517273,49.714922332576066
0.7919040088051537,18.499240638661398,918.6631520589193,19.418655,14.1779785,0.2604668438434601,49.714922332576066
